timestamp,temperature_2m,relative_humidity_2m,rain,wind_speed_10m,cloud_cover,ghi,direct_normal_irradiance,diffuse_radiation,ghi_clearsky,pv_power_predicted,pv_actual,sg_timestamp_naive,utc_timestamp,image_path,time_diff_minutes
2024-07-25 11:00:00,29.8,72,0.2,15.5,56,585.0,620.0,136.0,729.6574288657617,573.768,493.44048,2024-07-25 11:00:00,2024-07-25 03:00:00+00:00,data/satellite/2024/07/himawari_4d_20240725_030000.png,0.0
2024-07-25 12:00:00,30.4,69,0.2,18.2,30,734.0,681.3,150.0,848.0820890722179,718.1456000000001,617.605216,2024-07-25 12:00:00,2024-07-25 04:00:00+00:00,data/satellite/2024/07/himawari_4d_20240725_040000.png,0.0
2024-07-25 13:00:00,30.6,68,0.0,19.9,30,802.0,690.8,158.0,897.8771230676981,784.0352,674.2702720000001,2024-07-25 13:00:00,2024-07-25 05:00:00+00:00,data/satellite/2024/07/himawari_4d_20240725_050000.png,0.0
2024-07-25 14:00:00,30.8,66,0.0,19.2,70,816.0,685.1,169.0,875.2497999166009,797.0688,685.479168,2024-07-25 14:00:00,2024-07-25 06:00:00+00:00,data/satellite/2024/07/himawari_4d_20240725_060000.png,0.0
2024-07-25 15:00:00,31.0,64,0.0,18.5,40,784.0,688.9,169.0,781.9018796890559,765.184,658.05824,2024-07-25 15:00:00,2024-07-25 07:00:00+00:00,data/satellite/2024/07/himawari_4d_20240725_070000.png,0.0
2024-07-25 16:00:00,30.9,64,0.0,18.5,7,684.0,695.4,141.0,625.066523870049,667.8576,574.357536,2024-07-25 16:00:00,2024-07-25 08:00:00+00:00,data/satellite/2024/07/himawari_4d_20240725_080000.png,0.0
2024-07-25 17:00:00,30.5,63,0.0,17.9,7,513.0,658.9,107.0,418.00086683545027,501.714,431.47404,2024-07-25 17:00:00,2024-07-25 09:00:00+00:00,data/satellite/2024/07/himawari_4d_20240725_090000.png,0.0
2024-07-26 08:00:00,27.5,84,0.0,14.2,99,45.0,155.8,25.0,100.01531271308328,44.55,38.313,2024-07-26 08:00:00,2024-07-26 00:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_000000.png,0.0
2024-07-26 09:00:00,28.4,78,0.2,18.2,100,218.0,406.8,86.0,331.7709077164755,215.0352,184.930272,2024-07-26 09:00:00,2024-07-26 01:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_010000.png,0.0
2024-07-26 10:00:00,29.4,74,0.1,19.7,100,432.0,574.6,120.0,552.9176475281365,424.3968,364.981248,2024-07-26 10:00:00,2024-07-26 02:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_020000.png,0.0
2024-07-26 11:00:00,29.8,72,0.1,19.7,100,547.0,502.1,183.0,730.8634094406922,536.4976,461.387936,2024-07-26 11:00:00,2024-07-26 03:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_030000.png,0.0
2024-07-26 12:00:00,30.5,69,0.1,20.6,100,778.0,729.4,152.0,849.4787675027596,760.884,654.36024,2024-07-26 12:00:00,2024-07-26 04:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_040000.png,0.0
2024-07-26 13:00:00,30.9,66,0.0,21.3,98,807.0,644.9,205.0,899.353286420199,787.9548000000001,677.641128,2024-07-26 13:00:00,2024-07-26 05:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_050000.png,0.0
2024-07-26 14:00:00,31.3,64,0.0,21.0,95,860.0,725.5,174.0,876.6887330751281,838.328,720.96208,2024-07-26 14:00:00,2024-07-26 06:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_060000.png,0.0
2024-07-26 15:00:00,31.3,63,0.0,19.4,94,826.0,765.2,142.0,783.1892625476473,805.1848,692.458928,2024-07-26 15:00:00,2024-07-26 07:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_070000.png,0.0
2024-07-26 16:00:00,31.0,64,0.0,19.7,9,689.0,704.8,138.0,626.0983717326671,672.4639999999999,578.31904,2024-07-26 16:00:00,2024-07-26 08:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_080000.png,0.0
2024-07-26 17:00:00,30.6,64,0.0,19.1,7,525.0,680.8,105.0,418.69125396260864,513.24,441.3864,2024-07-26 17:00:00,2024-07-26 09:00:00+00:00,data/satellite/2024/07/himawari_4d_20240726_090000.png,0.0
2024-07-27 08:00:00,27.6,83,0.0,13.3,100,44.0,163.4,23.0,100.20101719218178,43.5424,37.446464,2024-07-27 08:00:00,2024-07-27 00:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_000000.png,0.0
2024-07-27 09:00:00,28.5,79,0.1,15.5,98,213.0,394.0,85.0,332.36983768657694,210.018,180.61548,2024-07-27 09:00:00,2024-07-27 01:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_010000.png,0.0
2024-07-27 10:00:00,29.5,74,0.1,18.4,98,410.0,511.4,132.0,553.8831677563253,402.62,346.2532,2024-07-27 10:00:00,2024-07-27 02:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_020000.png,0.0
2024-07-27 11:00:00,30.5,68,0.0,19.1,99,631.0,679.1,138.0,732.113984632968,617.1179999999999,530.7214799999999,2024-07-27 11:00:00,2024-07-27 03:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_030000.png,0.0
2024-07-27 12:00:00,31.1,65,0.0,19.3,95,773.0,740.2,137.0,850.9127962211725,754.1388000000001,648.559368,2024-07-27 12:00:00,2024-07-27 04:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_040000.png,0.0
2024-07-27 13:00:00,31.5,63,0.0,20.2,97,868.0,756.5,161.0,900.85656395725,845.432,727.07152,2024-07-27 13:00:00,2024-07-27 05:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_050000.png,0.0
2024-07-27 14:00:00,31.7,61,0.0,20.6,100,900.0,808.0,135.0,878.1423652277593,875.88,753.2568,2024-07-27 14:00:00,2024-07-27 06:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_060000.png,0.0
2024-07-27 15:00:00,31.7,60,0.0,18.9,100,821.0,744.1,155.0,784.4776927366397,798.9971999999999,687.1375919999999,2024-07-27 15:00:00,2024-07-27 07:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_070000.png,0.0
2024-07-27 16:00:00,31.4,61,0.0,17.5,98,700.0,709.1,145.0,627.1174789841912,682.08,586.5888,2024-07-27 16:00:00,2024-07-27 08:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_080000.png,0.0
2024-07-27 17:00:00,30.9,65,0.0,17.9,100,535.0,693.0,107.0,419.3564063638996,522.374,449.24164,2024-07-27 17:00:00,2024-07-27 09:00:00+00:00,data/satellite/2024/07/himawari_4d_20240727_090000.png,0.0
2024-07-28 08:00:00,27.7,83,0.0,15.1,82,45.0,163.2,24.0,100.42303647285944,44.514,38.28204,2024-07-28 08:00:00,2024-07-28 00:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_000000.png,0.0
2024-07-28 09:00:00,28.5,77,0.1,16.5,48,215.0,412.0,81.0,333.01531308746587,211.99,182.3114,2024-07-28 09:00:00,2024-07-28 01:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_010000.png,0.0
2024-07-28 10:00:00,29.5,73,0.1,18.7,97,385.0,501.5,112.0,554.895998004418,378.07,325.1402,2024-07-28 10:00:00,2024-07-28 02:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_020000.png,0.0
2024-07-28 11:00:00,30.3,70,0.0,19.1,88,593.0,616.3,145.0,733.4079797361471,580.4284,499.168424,2024-07-28 11:00:00,2024-07-28 03:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_030000.png,0.0
2024-07-28 12:00:00,31.0,65,0.0,19.7,15,742.0,672.9,163.0,852.3827279954567,724.192,622.80512,2024-07-28 12:00:00,2024-07-28 04:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_040000.png,0.0
2024-07-28 13:00:00,31.6,61,0.0,20.1,33,856.0,754.4,150.0,902.3853389657193,833.4016,716.725376,2024-07-28 13:00:00,2024-07-28 05:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_050000.png,0.0
2024-07-28 14:00:00,31.9,59,0.0,19.8,88,869.0,767.9,141.0,879.6090249390431,845.0156000000001,726.713416,2024-07-28 14:00:00,2024-07-28 06:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_060000.png,0.0
2024-07-28 15:00:00,31.9,59,0.0,20.4,97,832.0,785.6,128.0,785.7655630777481,809.0368000000001,695.771648,2024-07-28 15:00:00,2024-07-28 07:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_070000.png,0.0
2024-07-28 16:00:00,31.5,61,0.0,20.7,100,713.0,759.3,118.0,628.1224192146411,694.462,597.23732,2024-07-28 16:00:00,2024-07-28 08:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_080000.png,0.0
2024-07-28 17:00:00,31.1,63,0.0,20.3,58,526.0,671.2,111.0,419.9951876646123,513.1656,441.322416,2024-07-28 17:00:00,2024-07-28 09:00:00+00:00,data/satellite/2024/07/himawari_4d_20240728_090000.png,0.0
2024-07-29 08:00:00,27.7,84,0.0,14.3,51,42.0,155.3,22.0,100.68144442614192,41.5464,35.729904,2024-07-29 08:00:00,2024-07-29 00:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_000000.png,0.0
2024-07-29 09:00:00,27.4,76,0.1,11.2,42,190.0,328.5,83.0,333.7069641203028,188.176,161.83136000000002,2024-07-29 09:00:00,2024-07-29 01:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_010000.png,0.0
2024-07-29 10:00:00,28.9,76,0.0,9.0,24,361.0,429.3,127.0,555.9553328976102,355.3684,305.616824,2024-07-29 10:00:00,2024-07-29 02:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_020000.png,0.0
2024-07-29 11:00:00,30.7,69,0.1,12.9,81,628.0,688.3,127.0,734.7442142412826,613.6816,527.766176,2024-07-29 11:00:00,2024-07-29 03:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_030000.png,0.0
2024-07-29 12:00:00,31.6,65,0.0,15.1,93,751.0,693.0,154.0,853.8870927086649,731.1736,628.809296,2024-07-29 12:00:00,2024-07-29 04:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_040000.png,0.0
2024-07-29 13:00:00,29.6,72,4.4,10.8,86,768.0,597.6,208.0,903.9379563057036,753.8688,648.327168,2024-07-29 13:00:00,2024-07-29 05:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_050000.png,0.0
2024-07-29 14:00:00,30.3,69,1.1,14.6,97,770.0,563.6,235.0,881.0869895208602,753.676,648.1613600000001,2024-07-29 14:00:00,2024-07-29 06:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_060000.png,0.0
2024-07-29 15:00:00,29.3,72,1.8,7.6,77,620.0,429.1,235.0,787.0512059723535,609.336,524.0289600000001,2024-07-29 15:00:00,2024-07-29 07:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_070000.png,0.0
2024-07-29 16:00:00,30.1,70,0.1,7.2,15,615.0,535.3,195.0,629.1117009906275,602.4540000000001,518.11044,2024-07-29 16:00:00,2024-07-29 08:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_080000.png,0.0
2024-07-29 17:00:00,30.4,69,0.0,7.1,13,528.0,678.5,108.0,420.6063975569805,516.5952,444.271872,2024-07-29 17:00:00,2024-07-29 09:00:00+00:00,data/satellite/2024/07/himawari_4d_20240729_090000.png,0.0
2024-07-30 08:00:00,27.2,88,0.0,11.2,85,44.0,170.5,22.0,100.97636083178918,43.6128,37.50700799999999,2024-07-30 08:00:00,2024-07-30 00:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_000000.png,0.0
2024-07-30 09:00:00,28.0,81,0.2,9.9,27,204.0,358.7,87.0,334.44445379502173,201.552,173.33472,2024-07-30 09:00:00,2024-07-30 01:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_010000.png,0.0
2024-07-30 10:00:00,29.2,75,0.0,8.9,50,356.0,386.5,145.0,557.0603839692402,350.0192,301.016512,2024-07-30 10:00:00,2024-07-30 02:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_020000.png,0.0
2024-07-30 11:00:00,30.4,71,0.0,11.9,88,593.0,599.6,156.0,736.1215073764015,580.1912,498.964432,2024-07-30 11:00:00,2024-07-30 03:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_030000.png,0.0
2024-07-30 12:00:00,31.2,68,0.0,13.4,44,738.0,646.8,180.0,855.4244029410024,719.6976,618.9399359999999,2024-07-30 12:00:00,2024-07-30 04:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_040000.png,0.0
2024-07-30 13:00:00,31.9,64,0.0,13.9,55,836.0,713.0,167.0,905.5127279573204,812.9264000000001,699.116704,2024-07-30 13:00:00,2024-07-30 05:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_050000.png,0.0
2024-07-30 14:00:00,31.7,62,2.5,14.1,85,828.0,705.0,158.0,882.5744903875785,805.8095999999999,692.996256,2024-07-30 14:00:00,2024-07-30 06:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_060000.png,0.0
2024-07-30 15:00:00,31.4,63,2.8,14.3,92,738.0,626.7,175.0,788.3328984386468,719.1072,618.432192,2024-07-30 15:00:00,2024-07-30 07:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_070000.png,0.0
2024-07-30 16:00:00,30.9,67,0.4,13.8,79,483.0,342.5,214.0,630.0837723766601,471.6012,405.577032,2024-07-30 16:00:00,2024-07-30 08:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_080000.png,0.0
2024-07-30 17:00:00,30.7,68,0.2,13.9,95,464.0,524.5,139.0,421.18877571012,453.4208,389.941888,2024-07-30 17:00:00,2024-07-30 09:00:00+00:00,data/satellite/2024/07/himawari_4d_20240730_090000.png,0.0
2024-07-31 08:00:00,27.3,87,0.0,6.3,82,20.0,23.2,17.0,101.3079457920818,19.816,17.04176,2024-07-31 08:00:00,2024-07-31 00:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_000000.png,0.0
2024-07-31 09:00:00,28.4,78,0.0,13.1,72,130.0,76.5,105.0,335.2274729887672,128.232,110.27952,2024-07-31 09:00:00,2024-07-31 01:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_010000.png,0.0
2024-07-31 10:00:00,29.5,71,0.5,12.8,54,431.0,585.4,111.0,558.2103769987649,423.242,363.98812,2024-07-31 10:00:00,2024-07-31 02:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_020000.png,0.0
2024-07-31 11:00:00,30.3,69,3.2,9.7,86,579.0,575.4,159.0,737.5386782324659,566.7252,487.383672,2024-07-31 11:00:00,2024-07-31 03:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_030000.png,0.0
2024-07-31 12:00:00,28.0,80,2.4,15.8,95,676.0,571.8,182.0,856.9931571154342,667.888,574.38368,2024-07-31 12:00:00,2024-07-31 04:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_040000.png,0.0
2024-07-31 13:00:00,29.0,74,0.5,9.4,97,651.0,363.0,310.0,907.107939158391,640.584,550.90224,2024-07-31 13:00:00,2024-07-31 05:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_050000.png,0.0
2024-07-31 14:00:00,28.6,76,1.5,10.1,98,663.0,440.3,244.0,884.0697219732805,653.4528,561.9694079999999,2024-07-31 14:00:00,2024-07-31 06:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_060000.png,0.0
2024-07-31 15:00:00,28.9,72,3.0,9.7,99,635.0,430.3,248.0,789.6088733478857,625.094,537.5808400000001,2024-07-31 15:00:00,2024-07-31 07:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_070000.png,0.0
2024-07-31 16:00:00,29.4,70,1.9,6.6,99,636.0,560.8,195.0,631.0370338597006,624.8064,537.3335040000001,2024-07-31 16:00:00,2024-07-31 08:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_080000.png,0.0
2024-07-31 17:00:00,28.8,73,2.5,3.9,98,419.0,433.7,150.0,421.7410153074063,412.6312,354.86283199999997,2024-07-31 17:00:00,2024-07-31 09:00:00+00:00,data/satellite/2024/07/himawari_4d_20240731_090000.png,0.0
2024-08-01 08:00:00,23.7,100,0.0,3.9,99,29.0,30.9,25.0,101.67638675289628,29.150800000000004,25.069688000000003,2024-08-01 08:00:00,2024-08-01 00:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_000000.png,0.0
2024-08-01 09:00:00,26.3,95,0.0,1.1,97,169.0,180.2,110.0,336.05572732040457,168.12120000000002,144.584232,2024-08-01 09:00:00,2024-08-01 01:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_010000.png,0.0
2024-08-01 10:00:00,28.7,81,0.0,7.9,85,411.0,485.8,145.0,559.4045423290574,404.9172,348.22879199999994,2024-08-01 10:00:00,2024-08-01 02:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_020000.png,0.0
2024-08-01 11:00:00,29.7,73,0.1,12.3,70,535.0,498.0,171.0,738.9945406343281,524.942,451.45012,2024-08-01 11:00:00,2024-08-01 03:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_030000.png,0.0
2024-08-01 12:00:00,30.7,69,0.0,13.0,61,736.0,631.1,190.0,858.5918395440741,719.2192,618.528512,2024-08-01 12:00:00,2024-08-01 04:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_040000.png,0.0
2024-08-01 13:00:00,31.0,68,0.0,14.7,76,807.0,626.1,218.0,908.7218537591748,787.632,677.36352,2024-08-01 13:00:00,2024-08-01 05:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_050000.png,0.0
2024-08-01 14:00:00,31.2,65,0.1,17.3,72,830.0,716.8,147.0,885.5708521730784,809.4159999999999,696.0977599999999,2024-08-01 14:00:00,2024-08-01 06:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_060000.png,0.0
2024-08-01 15:00:00,30.5,67,0.4,15.7,86,697.0,488.6,257.0,790.8773343267179,681.6659999999999,586.23276,2024-08-01 15:00:00,2024-08-01 07:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_070000.png,0.0
2024-08-01 16:00:00,30.1,70,0.6,14.3,91,484.0,298.5,249.0,631.9698566992929,474.1264,407.748704,2024-08-01 16:00:00,2024-08-01 08:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_080000.png,0.0
2024-08-01 17:00:00,30.0,70,0.0,15.0,63,457.0,491.3,152.0,422.26178343574736,447.86,385.1595999999999,2024-08-01 17:00:00,2024-08-01 09:00:00+00:00,data/satellite/2024/08/himawari_4d_20240801_090000.png,0.0
2024-08-02 08:00:00,25.9,95,0.0,4.9,100,44.0,161.8,23.0,102.0818804120825,43.8416,37.703776,2024-08-02 08:00:00,2024-08-02 00:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_000000.png,0.0
2024-08-02 09:00:00,28.0,86,0.0,3.5,100,168.0,216.5,97.0,336.92891843097146,165.984,142.74624,2024-08-02 09:00:00,2024-08-02 01:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_010000.png,0.0
2024-08-02 10:00:00,29.5,76,0.0,5.1,100,285.0,244.3,151.0,560.6421001571792,279.87,240.6882,2024-08-02 10:00:00,2024-08-02 02:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_020000.png,0.0
2024-08-02 11:00:00,29.3,74,3.2,16.5,100,649.0,692.5,142.0,740.4878940702198,637.8372,548.539992,2024-08-02 11:00:00,2024-08-02 03:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_030000.png,0.0
2024-08-02 12:00:00,28.5,80,1.7,5.6,100,664.0,522.9,211.0,860.2189177643271,654.704,563.04544,2024-08-02 12:00:00,2024-08-02 04:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_040000.png,0.0
2024-08-02 13:00:00,30.2,73,0.0,9.1,100,796.0,572.2,257.0,910.3527182989465,779.4431999999999,670.3211519999999,2024-08-02 13:00:00,2024-08-02 05:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_050000.png,0.0
2024-08-02 14:00:00,30.2,71,1.2,11.3,99,853.0,709.6,176.0,887.0760329167346,835.2575999999999,718.321536,2024-08-02 14:00:00,2024-08-02 06:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_060000.png,0.0
2024-08-02 15:00:00,30.5,67,1.2,11.5,100,651.0,438.2,256.0,792.1364721295962,636.678,547.54308,2024-08-02 15:00:00,2024-08-02 07:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_070000.png,0.0
2024-08-02 16:00:00,30.4,68,1.3,13.6,74,605.0,533.0,185.0,632.8806038690911,591.932,509.06152,2024-08-02 16:00:00,2024-08-02 08:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_080000.png,0.0
2024-08-02 17:00:00,30.0,69,0.2,14.8,70,488.0,563.3,138.0,422.7497448376154,478.24,411.2864,2024-08-02 17:00:00,2024-08-02 09:00:00+00:00,data/satellite/2024/08/himawari_4d_20240802_090000.png,0.0
2024-08-03 08:00:00,25.1,92,0.2,11.9,35,35.0,92.3,23.0,102.52461253864128,34.986000000000004,30.08796,2024-08-03 08:00:00,2024-08-03 00:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_000000.png,0.0
2024-08-03 09:00:00,27.5,84,1.1,10.3,42,199.0,325.6,92.0,337.8467227635339,197.01,169.4286,2024-08-03 09:00:00,2024-08-03 01:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_010000.png,0.0
2024-08-03 10:00:00,28.3,79,0.1,14.3,62,327.0,333.1,144.0,561.9222434254663,322.6836,277.50789599999996,2024-08-03 10:00:00,2024-08-03 02:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_020000.png,0.0
2024-08-03 11:00:00,29.2,76,0.2,12.3,34,566.0,531.9,176.0,742.0175124859512,556.4911999999999,478.582432,2024-08-03 11:00:00,2024-08-03 03:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_030000.png,0.0
2024-08-03 12:00:00,29.7,73,1.5,14.1,67,754.0,678.9,165.0,861.8728382338259,739.8248,636.2493279999999,2024-08-03 12:00:00,2024-08-03 04:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_040000.png,0.0
2024-08-03 13:00:00,30.4,66,2.7,12.7,70,814.0,672.1,180.0,911.9987648625122,796.4176,684.919136,2024-08-03 13:00:00,2024-08-03 05:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_050000.png,0.0
2024-08-03 14:00:00,30.6,67,2.8,12.4,90,824.0,675.2,179.0,888.5834099991363,805.5424,692.766464,2024-08-03 14:00:00,2024-08-03 06:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_060000.png,0.0
2024-08-03 15:00:00,30.6,67,2.5,12.2,89,765.0,616.0,209.0,793.3844807099125,747.864,643.16304,2024-08-03 15:00:00,2024-08-03 07:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_070000.png,0.0
2024-08-03 16:00:00,30.1,69,0.4,9.8,55,555.0,422.1,222.0,633.7676511216463,543.678,467.56308,2024-08-03 16:00:00,2024-08-03 08:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_080000.png,0.0
2024-08-03 17:00:00,30.2,68,0.1,10.9,40,489.0,562.9,139.0,423.203586084831,478.8288,411.792768,2024-08-03 17:00:00,2024-08-03 09:00:00+00:00,data/satellite/2024/08/himawari_4d_20240803_090000.png,0.0
2024-08-04 08:00:00,24.6,96,0.1,5.9,98,23.0,23.0,20.0,103.0047383495734,23.0368,19.811648,2024-08-04 08:00:00,2024-08-04 00:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_000000.png,0.0
2024-08-04 09:00:00,26.0,88,0.2,9.1,93,206.0,340.0,94.0,338.80877095943407,205.176,176.45136,2024-08-04 09:00:00,2024-08-04 01:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_010000.png,0.0
2024-08-04 10:00:00,27.4,81,0.1,12.2,94,340.0,301.6,174.0,563.2441211097292,336.73600000000005,289.59296,2024-08-04 10:00:00,2024-08-04 02:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_020000.png,0.0
2024-08-04 11:00:00,27.3,79,0.8,18.3,98,613.0,629.1,151.0,743.5821331190307,607.3604,522.329944,2024-08-04 11:00:00,2024-08-04 03:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_030000.png,0.0
2024-08-04 12:00:00,27.7,80,0.6,14.8,97,656.0,501.8,220.0,863.5520214937767,648.9152,558.0670719999999,2024-08-04 12:00:00,2024-08-04 04:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_040000.png,0.0
2024-08-04 13:00:00,28.8,77,0.1,11.4,89,647.0,416.0,254.0,913.658212943887,637.1656,547.962416,2024-08-04 13:00:00,2024-08-04 05:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_050000.png,0.0
2024-08-04 14:00:00,29.8,74,0.1,12.2,93,878.0,747.5,163.0,890.0911314087655,861.1424,740.5824640000001,2024-08-04 14:00:00,2024-08-04 06:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_060000.png,0.0
2024-08-04 15:00:00,30.1,71,0.1,10.6,93,737.0,537.8,251.0,794.6195713000951,721.9652,620.8900719999999,2024-08-04 15:00:00,2024-08-04 07:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_070000.png,0.0
2024-08-04 16:00:00,28.9,71,0.8,12.5,97,631.0,595.2,161.0,634.6294056985931,621.1564000000001,534.194504,2024-08-04 16:00:00,2024-08-04 08:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_080000.png,0.0
2024-08-04 17:00:00,28.8,74,0.2,9.3,86,459.0,488.5,155.0,423.622037278039,452.0232,388.739952,2024-08-04 17:00:00,2024-08-04 09:00:00+00:00,data/satellite/2024/08/himawari_4d_20240804_090000.png,0.0
2024-08-05 08:00:00,24.2,98,0.0,4.7,100,37.0,76.5,27.0,103.52236597221828,37.1184,31.921824000000004,2024-08-05 08:00:00,2024-08-05 00:00:00+00:00,data/satellite/2024/08/himawari_4d_20240805_000000.png,0.0
2024-08-05 09:00:00,25.5,95,0.0,2.5,99,171.0,199.9,105.0,339.81463068465104,170.658,146.76588,2024-08-05 09:00:00,2024-08-05 01:00:00+00:00,data/satellite/2024/08/himawari_4d_20240805_010000.png,0.0
2024-08-05 10:00:00,27.7,80,0.1,7.5,97,351.0,290.1,191.0,564.6068242180825,347.2092,298.599912,2024-08-05 10:00:00,2024-08-05 02:00:00+00:00,data/satellite/2024/08/himawari_4d_20240805_020000.png,0.0
2024-08-05 11:00:00,28.9,75,0.1,13.1,93,574.0,485.3,217.0,745.1804470330248,565.0456,485.939216,2024-08-05 11:00:00,2024-08-05 03:00:00+00:00,data/satellite/2024/08/himawari_4d_20240805_030000.png,0.0
2024-08-05 12:00:00,29.5,73,0.1,13.0,91,665.0,476.9,250.0,865.2548579117874,653.03,561.6057999999999,2024-08-05 12:00:00,2024-08-05 04:00:00+00:00,data/satellite/2024/08/himawari_4d_20240805_040000.png,0.0
2024-08-05 13:00:00,29.6,71,3.9,11.9,93,730.0,448.2,306.0,915.3292705724444,716.568,616.24848,2024-08-05 13:00:00,2024-08-05 05:00:00+00:00,data/satellite/2024/08/himawari_4d_20240805_050000.png,0.0
2024-08-05 14:00:00,29.5,71,3.6,13.1,87,737.0,512.7,246.0,891.5973536415603,723.734,622.4112399999999,2024-08-05 14:00:00,2024-08-05 06:00:00+00:00,data/satellite/2024/08/himawari_4d_20240805_060000.png,0.0
